cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
09,Ciudad de México,008,La Magdalena Contreras,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.06658076815885,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240521,Población de 5 años y más hablante de Zoque,2020,1,Personas
09,Ciudad de México,008,La Magdalena Contreras,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240532,Porcentaje de hombres de 45 a 49 años,2015,3.0303776,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.55078580978193,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.7566793,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240533,Porcentaje de hombres de 50 a 54 años,2020,3.19695935438789,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,1.01010101010101,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240535,Población de 5 años y más hablante de Mazateco,2020,259,Personas
09,Ciudad de México,008,La Magdalena Contreras,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,99,Personas
09,Ciudad de México,008,La Magdalena Contreras,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,1.16279069767441,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,40.7943635800557,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,3.9573408,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.06738859111637,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,4.1403535,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.75112590324704,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6205370864,Porcentaje de población que se considera afrodescendiente,2015,1.9324602,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6205370864,Porcentaje de población que se considera afrodescendiente,2020,2.20456986859003,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019007,Porcentaje de la población de 12 años y más viuda,2015,5.1407911,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019007,Porcentaje de la población de 12 años y más viuda,2020,5.16699187299903,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019009,Porcentaje de la población de 12 años y más casada,2015,36.024329,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019009,Porcentaje de la población de 12 años y más casada,2020,31.4854983234509,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,95.812551,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,97.3943709984319,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019011,Porcentaje de la población de 12 años y más soltera,2015,35.24304,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019011,Porcentaje de la población de 12 años y más soltera,2020,35.7479114175839,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019012,Porcentaje de la población de 12 años y más separada,2015,5.1527268,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019012,Porcentaje de la población de 12 años y más separada,2020,6.86106427718946,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.5691523,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,2.96000909314793,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019017,Porcentaje de población afiliada a otra institución,2015,4.7427055,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019017,Porcentaje de población afiliada a otra institución,2020,0.677801308665016,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019018,Porcentaje de población afiliada a servicios de salud,2015,79.425633,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019018,Porcentaje de población afiliada a servicios de salud,2020,72.2718498356366,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,14.693303,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,17.561615549283,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,2.7999451,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,2.44304474003626,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,56.033836,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,60.9554094095541,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.2724729,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.90782896302885,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,69.971955,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,72.1283972709988,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,97.260866,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,95.811337510484,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,94.849268,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,93.8704667945556,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,52.79184,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,52.0819393689845,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,55.290484,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,62.9406861537879,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,46.554036,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,42.3364518658748,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,1.3957679,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,1.20237312675259,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,43.652215,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,36.6415973629871,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,95.299387,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,97.336303029391,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,41.069646,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,45.1902963174766,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,52.855686,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,74.4864197167772,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,58.930354,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,54.8097036825234,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,48.27519,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,55.437260120877,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,35.076047,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,37.8554441112605,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,67.138615,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,70.64688322574,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,1.1766578,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.216909466345881,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,96.110381,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,97.9502805667949,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,81.986981,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,91.5930179550902,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,94.734191,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,96.8300819593361,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,43.948166,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,50.6242371660074,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,1.03806228373702,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,1.0573011,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.417716483225036,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,10.381088,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,14.6559301002999,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,38.603247,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,35.640057905077,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,13.602962,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,8.76977561782649,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,2.3366562,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,3.07879226553614,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207020032,Porcentaje de hombres,2015,48.013826,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207020032,Porcentaje de hombres,2020,47.769180444387,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207020033,Porcentaje de mujeres,2015,51.986174,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207020033,Porcentaje de mujeres,2020,52.230819555613,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,0.8946217,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.865716674159829,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,28949,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,2080,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,25.9221661022308,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,73.8702269115236,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,187,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.207606986245517,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,81.2095204670899,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,87.476378,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,88.5637398350073,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129629,Porcentaje de la población nacional/estatal que representa,2020,2.68863741191043,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129630,Promedio de ocupantes por dormitorio,2020,1.66871589324161,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,84.8918430069262,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,24.7518491831243,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,45.918562416364,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,7.71289501933738,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,8.47609664279517,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.5968371146344,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,2.00915738399508,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,2.15831878326356,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,4.27603275423688,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,19.000341449321,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,23.08066872261,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,44.724882324298,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,5.16149975653303,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,3.68446680733647,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,19.9886382080831,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.0793924377895077,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.431606636989073,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,0.899452463912394,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.30524384980578,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,1.68874605076806,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,1.88478101039807,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.0226863881671,Promedio
09,Ciudad de México,008,La Magdalena Contreras,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,92.5356234283782,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,83.6771907121745,Porcentaje
09,Ciudad de México,008,La Magdalena Contreras,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.16204647940054,Porcentaje
09,Ciudad de México,009,Milpa Alta,1001000001,Superficie continental,2020,298.24826134,Kilómetros cuadrados
09,Ciudad de México,009,Milpa Alta,1002000001,Población total,1995,81102,Personas
09,Ciudad de México,009,Milpa Alta,1002000001,Población total,2000,96773,Personas
09,Ciudad de México,009,Milpa Alta,1002000001,Población total,2005,115895,Personas
09,Ciudad de México,009,Milpa Alta,1002000001,Población total,2010,130582,Personas
09,Ciudad de México,009,Milpa Alta,1002000001,Población total,2020,152685,Personas
09,Ciudad de México,009,Milpa Alta,1002000002,Población total hombres,1995,40435,Personas
09,Ciudad de México,009,Milpa Alta,1002000002,Población total hombres,2000,47898,Personas
09,Ciudad de México,009,Milpa Alta,1002000002,Población total hombres,2005,57013,Personas
09,Ciudad de México,009,Milpa Alta,1002000002,Población total hombres,2010,64192,Personas
09,Ciudad de México,009,Milpa Alta,1002000002,Población total hombres,2020,74371,Personas
09,Ciudad de México,009,Milpa Alta,1002000003,Población total mujeres,1995,40667,Personas
09,Ciudad de México,009,Milpa Alta,1002000003,Población total mujeres,2000,48875,Personas
09,Ciudad de México,009,Milpa Alta,1002000003,Población total mujeres,2005,58882,Personas
09,Ciudad de México,009,Milpa Alta,1002000003,Población total mujeres,2010,66390,Personas
09,Ciudad de México,009,Milpa Alta,1002000003,Población total mujeres,2020,78314,Personas
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,1995,30.5,No especificada
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,2000,29.3,No especificada
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,2005,27.8,No especificada
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,2010,27.4,No especificada
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,2015,26.45312375,No especificada
09,Ciudad de México,009,Milpa Alta,1002000004,Porcentaje de población de 15 a 29 años,2020,26.0593039935548,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,1995,30.3,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,2000,29.2,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,2005,27.8,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,2010,27.5,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,2015,13.29761396,No especificada
09,Ciudad de México,009,Milpa Alta,1002000005,Porcentaje de hombres de 15 a 29 años,2020,26.9323866386961,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,30.6,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,29.3,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,27.7,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,27.3,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,13.1555098,No especificada
09,Ciudad de México,009,Milpa Alta,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,25.2301837639036,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,1995,6,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,2000,6.2,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,2005,6.9,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,2010,7.5,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,2015,8.697354398,No especificada
09,Ciudad de México,009,Milpa Alta,1002000007,Porcentaje de población de 60 y más años,2020,10.7662882931271,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,1995,5.7,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,2000,5.8,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,2005,6.5,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,2010,7.1,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,2015,3.99486685,No especificada
09,Ciudad de México,009,Milpa Alta,1002000008,Porcentaje de hombres de 60 y más años,2020,10.3141304932494,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,1995,6.2,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,2000,6.6,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,2005,7.3,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,2010,7.8,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,2015,4.702487548,No especificada
09,Ciudad de México,009,Milpa Alta,1002000009,Porcentaje de mujeres de 60 y más años,2020,11.1956785472563,No especificada
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,1995,ND,Años
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,2000,23,Años
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,2005,24,Años
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,2010,26,Años
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,2015,26.959394,Años
09,Ciudad de México,009,Milpa Alta,1002000010,Edad mediana,2020,30,Años
09,Ciudad de México,009,Milpa Alta,1002000011,Edad mediana hombres,1995,ND,Años
09,Ciudad de México,009,Milpa Alta,1002000011,Edad mediana hombres,2000,22,Años
09,Ciudad de México,009,Milpa Alta,1002000011,Edad mediana hombres,2005,24,Años
09,Ciudad de México,009,Milpa Alta,1002000011,Edad mediana hombres,2010,25,Años
09,Ciudad de México,009,Milpa Alta,1002000011,Edad mediana hombres,2020,29,Años
09,Ciudad de México,009,Milpa Alta,1002000012,Edad mediana mujeres,1995,ND,Años
09,Ciudad de México,009,Milpa Alta,1002000012,Edad mediana mujeres,2000,23,Años
09,Ciudad de México,009,Milpa Alta,1002000012,Edad mediana mujeres,2005,25,Años
09,Ciudad de México,009,Milpa Alta,1002000012,Edad mediana mujeres,2010,27,Años
09,Ciudad de México,009,Milpa Alta,1002000012,Edad mediana mujeres,2020,30,Años
09,Ciudad de México,009,Milpa Alta,1002000014,Población en hogares censales,1995,ND,Personas
09,Ciudad de México,009,Milpa Alta,1002000014,Población en hogares censales,2000,95925,Personas
09,Ciudad de México,009,Milpa Alta,1002000014,Población en hogares censales,2005,114750,Personas
09,Ciudad de México,009,Milpa Alta,1002000014,Población en hogares censales,2010,129882,Personas
09,Ciudad de México,009,Milpa Alta,1002000014,Población en hogares censales,2020,152682,Personas
09,Ciudad de México,009,Milpa Alta,1002000015,Población en hogares familiares,1995,ND,Personas
09,Ciudad de México,009,Milpa Alta,1002000015,Población en hogares familiares,2000,94946,Personas
09,Ciudad de México,009,Milpa Alta,1002000015,Población en hogares familiares,2005,113059,Personas
09,Ciudad de México,009,Milpa Alta,1002000015,Población en hogares familiares,2010,127737,Personas
09,Ciudad de México,009,Milpa Alta,1002000015,Población en hogares familiares,2020,149038,Personas
09,Ciudad de México,009,Milpa Alta,1002000016,Población en hogares no familiares,1995,ND,Personas
09,Ciudad de México,009,Milpa Alta,1002000016,Población en hogares no familiares,2000,947,Personas
09,Ciudad de México,009,Milpa Alta,1002000016,Población en hogares no familiares,2005,1495,Personas
09,Ciudad de México,009,Milpa Alta,1002000016,Población en hogares no familiares,2010,2033,Personas
09,Ciudad de México,009,Milpa Alta,1002000016,Población en hogares no familiares,2020,3632,Personas
09,Ciudad de México,009,Milpa Alta,1002000018,Hogares censales,1995,ND,Hogares censales
